id,date,total,employee
5695,2023-06-30 17:17:00,0,3
5696,2022-10-28 06:25:53,0,
5697,2023-02-02 17:42:41,0,3
5698,2023-10-22 07:08:55,0,3
5699,2023-02-24 05:15:14,0,
5700,2023-08-05 10:07:19,0,3
5701,2023-01-23 14:19:20,0,1
5702,2023-07-08 11:36:26,0,2
5703,2023-04-21 06:12:59,0,3
5704,2022-12-20 09:10:00,0,3
5705,2023-07-29 20:47:07,0,
5706,2022-12-11 20:07:32,0,3
5707,2022-12-05 13:54:39,0,
5708,2023-05-21 19:44:59,0,3
5709,2022-12-01 21:39:38,0,
5710,2023-04-02 15:16:15,0,
5711,2023-06-13 09:35:28,0,1
5712,2022-12-15 12:25:31,0,1
5713,2023-10-26 16:26:28,0,3
5714,2023-05-24 22:55:23,0,1
5715,2023-07-01 04:43:53,0,3
5716,2022-12-28 20:21:33,0,1
5717,2022-11-23 09:30:05,0,1
5718,2023-10-16 20:14:23,0,2
5719,2023-09-15 23:13:42,0,3
5720,2023-01-30 20:31:46,0,1
5721,2023-07-31 12:19:17,0,1
5722,2023-10-03 07:21:31,0,1
5723,2022-12-19 11:22:36,0,1
5724,2023-04-08 12:17:03,0,1
5725,2023-03-18 01:50:26,0,3
5726,2023-06-15 03:50:39,0,3
5727,2022-12-18 04:13:21,0,1
5728,2022-12-03 21:45:02,0,2
5729,2023-07-19 00:14:29,0,2
5730,2023-05-19 01:21:12,0,
5731,2022-11-04 02:49:28,0,2
5732,2023-03-11 14:56:08,0,1
5733,2023-08-03 12:57:50,0,1
5734,2023-05-05 23:57:54,0,
5735,2022-12-30 11:36:36,0,2
5736,2023-04-04 17:54:26,0,2
5737,2022-11-22 10:39:35,0,3
5738,2023-10-21 22:47:02,0,2
5739,2023-01-14 01:35:58,0,
5740,2023-08-10 13:13:47,0,
5741,2023-02-07 12:21:45,0,1
5742,2023-09-08 20:14:28,0,3
5743,2022-12-18 23:54:01,0,1
5744,2023-05-10 23:59:48,0,2
5745,2023-10-12 15:35:46,0,3
5746,2023-08-11 20:29:46,0,3
5747,2023-05-11 16:45:42,0,
5748,2023-01-15 21:45:34,0,3
5749,2022-12-11 19:14:28,0,
5750,2023-08-28 18:02:59,0,
5751,2023-09-19 23:20:15,0,2
5752,2023-02-25 11:15:53,0,
5753,2023-06-19 01:59:00,0,3
5754,2022-12-06 21:08:18,0,1
5755,2023-05-15 07:04:09,0,
5756,2023-07-14 22:28:44,0,3
5757,2023-02-18 19:41:24,0,3
5758,2023-03-08 09:36:35,0,3
5759,2022-11-13 13:05:56,0,1
5760,2023-10-04 04:25:12,0,2
5761,2023-02-02 09:10:08,0,1
5762,2023-01-10 09:31:57,0,1
5763,2023-02-12 07:58:33,0,1
5764,2022-11-26 17:06:12,0,3
5765,2023-04-01 13:56:24,0,3
5766,2023-03-01 07:00:42,0,1
5767,2023-10-15 13:56:57,0,
5768,2023-01-03 15:23:53,0,1
5769,2023-06-13 23:32:18,0,
5770,2022-12-25 09:19:40,0,2
5771,2022-11-16 07:33:52,0,2
5772,2023-04-15 14:20:27,0,3
5773,2023-08-20 22:27:26,0,1
5774,2023-04-24 20:48:35,0,1
5775,2023-03-02 10:51:29,0,3
5776,2022-11-22 11:39:08,0,1
5777,2022-11-07 20:10:57,0,3
5778,2023-07-15 21:51:00,0,3
5779,2022-10-30 17:14:45,0,1
5780,2023-01-14 04:33:19,0,2
5781,2022-12-07 21:35:38,0,3
5782,2023-06-10 10:14:49,0,3
5783,2023-05-10 15:38:31,0,1
5784,2023-01-18 11:48:14,0,3
5785,2023-04-29 21:33:43,0,2
5786,2022-11-22 10:37:45,0,2
5787,2023-03-29 23:36:01,0,
5788,2023-09-01 21:02:19,0,3
5789,2023-01-25 00:56:36,0,1
5790,2023-01-24 04:40:25,0,
5791,2023-08-24 10:37:02,0,3
5792,2022-11-11 18:28:09,0,1
5793,2023-01-22 08:18:52,0,3
5794,2023-04-20 19:23:14,0,2
5795,2023-01-01 14:15:11,0,2
5796,2023-08-30 09:29:38,0,
5797,2023-05-12 10:07:10,0,2
5798,2023-08-17 09:54:22,0,
5799,2023-01-06 13:06:22,0,1
5800,2023-10-15 12:32:24,0,3
5801,2023-02-19 23:04:51,0,1
5802,2023-07-23 23:12:33,0,2
5803,2023-06-08 16:37:12,0,1
5804,2023-06-02 01:30:16,0,3
5805,2023-06-05 23:40:57,0,
5806,2023-02-05 07:50:41,0,1
5807,2023-04-26 19:02:13,0,
5808,2023-05-02 01:39:22,0,3
5809,2023-05-06 03:33:12,0,
5810,2023-09-04 00:01:41,0,1
5811,2023-01-18 11:32:28,0,1
5812,2023-09-20 06:29:13,0,
5813,2023-10-01 23:47:42,0,
5814,2023-10-28 10:21:01,0,1
5815,2023-05-11 23:01:37,0,3
5816,2023-01-08 04:09:13,0,
5817,2022-11-25 17:27:02,0,1
5818,2022-12-03 11:24:24,0,1
5819,2023-07-30 22:00:19,0,
5820,2023-07-05 02:01:10,0,2
5821,2023-09-01 07:50:52,0,3
5822,2023-01-28 02:51:54,0,3
5823,2023-05-05 07:50:21,0,3
5824,2023-08-14 17:12:00,0,1
5825,2023-07-10 17:49:52,0,
5826,2023-01-08 09:08:10,0,1
5827,2023-02-20 13:01:22,0,2
5828,2023-08-26 16:38:16,0,3
5829,2023-09-25 12:27:24,0,2
5830,2023-07-25 09:22:14,0,1
5831,2022-12-03 19:35:43,0,
5832,2023-05-25 17:12:32,0,1
5833,2023-04-15 02:53:19,0,2
5834,2023-10-08 14:51:34,0,
5835,2023-04-13 14:47:13,0,
5836,2022-11-21 19:12:00,0,2
5837,2023-01-24 16:12:51,0,2
5838,2023-02-13 14:51:10,0,3
5839,2023-02-06 08:14:49,0,1
5840,2023-03-07 01:30:32,0,2
5841,2023-10-03 12:39:50,0,3
5842,2022-11-16 06:40:19,0,3
5843,2023-10-16 00:30:05,0,3
5844,2022-12-07 18:02:29,0,1
5845,2023-10-15 11:07:25,0,2
5846,2023-07-06 07:33:11,0,2
5847,2023-06-30 04:24:53,0,3
5848,2022-12-21 10:57:35,0,2
5849,2023-01-23 17:36:44,0,2
5850,2022-12-02 05:14:03,0,1
5851,2022-11-24 08:29:09,0,2
5852,2023-02-14 19:47:24,0,
5853,2022-12-02 04:51:54,0,2
5854,2023-10-26 09:40:27,0,3
5855,2023-10-15 07:30:24,0,1
5856,2023-02-17 17:11:21,0,1
5857,2023-02-24 15:31:56,0,3
5858,2022-11-17 21:36:32,0,1
5859,2023-04-19 09:23:59,0,
5860,2023-08-18 17:32:37,0,3
5861,2023-02-13 20:04:49,0,
5862,2022-11-02 13:05:51,0,
5863,2023-09-19 22:31:15,0,3
5864,2023-08-19 03:11:31,0,3
5865,2023-01-06 02:23:50,0,
5866,2023-01-16 15:48:18,0,
5867,2022-12-11 14:07:02,0,3
5868,2023-09-06 11:10:43,0,2
5869,2023-02-09 07:21:34,0,3
5870,2023-01-07 09:33:30,0,1
5871,2022-12-27 07:15:41,0,3
5872,2023-07-19 04:43:45,0,3
5873,2022-11-23 10:45:36,0,2
5874,2023-08-08 08:27:08,0,3
5875,2023-04-11 23:49:44,0,
5876,2022-11-26 15:53:26,0,1
5877,2023-08-02 10:07:35,0,2
5878,2022-11-21 11:15:30,0,3
5879,2023-01-11 18:49:20,0,2
5880,2023-01-22 14:58:09,0,3
5881,2023-02-20 03:30:05,0,
5882,2023-05-07 08:18:22,0,2
5883,2023-03-08 19:52:09,0,
5884,2023-01-11 04:16:28,0,
5885,2023-06-14 00:12:46,0,
5886,2023-02-28 15:38:23,0,1
5887,2023-05-16 22:08:18,0,
5888,2023-05-09 20:35:11,0,1
5889,2023-07-01 06:32:59,0,3
5890,2022-12-01 08:05:08,0,1
5891,2023-05-23 04:29:24,0,3
5892,2023-02-26 17:29:50,0,1
5893,2023-03-03 04:43:34,0,3
5894,2023-05-10 07:54:39,0,3
5895,2022-11-11 11:38:19,0,3
5896,2023-09-23 13:41:12,0,2
5897,2023-05-05 05:04:03,0,
5898,2022-12-16 08:21:52,0,
5899,2022-12-24 10:55:19,0,3
5900,2023-05-29 19:29:48,0,
5901,2023-08-19 12:55:14,0,2
5902,2023-03-31 18:41:11,0,
5903,2022-11-30 05:04:07,0,2
5904,2023-07-01 10:31:05,0,
5905,2023-02-26 21:05:46,0,1
5906,2023-03-03 15:16:49,0,3
5907,2023-06-10 08:33:36,0,3
5908,2023-02-08 16:56:16,0,1
5909,2023-09-05 23:24:29,0,3
5910,2023-05-26 10:27:46,0,1
5911,2023-01-20 17:30:57,0,3
5912,2023-02-20 00:06:06,0,
5913,2022-11-11 13:48:57,0,2
5914,2023-09-05 14:10:06,0,1
5915,2023-04-21 20:12:16,0,3
5916,2023-09-10 18:26:38,0,
5917,2023-01-26 07:39:19,0,3
5918,2022-11-01 06:15:47,0,1
5919,2022-12-26 06:09:36,0,
5920,2023-03-25 07:04:29,0,
5921,2023-04-20 19:03:45,0,1
5922,2023-07-28 02:19:54,0,
5923,2022-11-22 19:13:52,0,3
5924,2023-07-12 22:53:36,0,
5925,2023-02-18 09:03:02,0,3
5926,2023-08-23 20:42:37,0,1
5927,2022-12-03 14:43:35,0,1
5928,2023-07-07 12:16:38,0,
5929,2023-02-04 18:57:06,0,
5930,2023-06-18 14:25:10,0,
5931,2023-05-10 19:14:55,0,1
5932,2023-09-17 11:09:47,0,1
5933,2022-11-29 23:33:23,0,
5934,2023-02-17 05:53:35,0,1
5935,2022-11-21 18:41:11,0,
5936,2023-09-06 12:55:38,0,1
5937,2023-02-18 17:39:13,0,
5938,2023-06-16 15:02:29,0,1
5939,2023-06-20 05:57:34,0,
5940,2023-02-11 05:13:22,0,3
5941,2023-09-21 19:39:57,0,2
5942,2023-02-12 15:54:42,0,1
5943,2023-05-02 18:37:42,0,
5944,2023-07-09 19:47:23,0,3
5945,2023-03-22 20:55:19,0,2
5946,2023-10-14 21:17:09,0,1
5947,2023-05-29 08:47:52,0,
5948,2023-08-23 07:33:43,0,2
5949,2023-07-20 23:49:08,0,
5950,2023-05-28 23:56:09,0,3
5951,2022-11-02 08:22:27,0,1
5952,2022-12-23 02:32:23,0,
5953,2023-07-29 07:15:10,0,1
5954,2023-10-15 13:15:03,0,3
5955,2023-03-12 16:10:03,0,2
5956,2023-10-01 22:53:05,0,1
5957,2023-01-28 04:13:09,0,
5958,2023-06-27 04:52:32,0,2
5959,2023-06-15 22:33:18,0,1
5960,2023-06-20 02:48:24,0,
5961,2023-02-17 01:42:40,0,3
5962,2023-08-17 05:12:40,0,1
5963,2022-11-20 13:02:38,0,
5964,2023-07-31 22:22:35,0,1
5965,2023-04-14 06:25:19,0,3
5966,2023-08-23 02:29:06,0,2
5967,2023-04-15 04:31:18,0,3
5968,2023-10-26 01:04:38,0,3
5969,2023-01-24 00:34:53,0,
5970,2023-09-09 18:54:48,0,2
5971,2023-10-18 11:14:22,0,1
5972,2023-10-12 09:20:24,0,2
5973,2023-01-29 03:40:34,0,3
5974,2023-07-29 09:27:51,0,3
5975,2023-10-17 17:36:25,0,1
5976,2023-05-27 11:49:30,0,1
5977,2023-07-17 18:58:19,0,3
5978,2023-07-07 19:16:00,0,
5979,2022-11-11 13:14:15,0,
5980,2023-06-22 20:39:09,0,3
5981,2023-06-18 02:53:24,0,1
5982,2023-09-07 00:11:45,0,2
5983,2022-11-17 17:39:13,0,
5984,2023-01-07 02:42:40,0,
5985,2023-04-13 17:06:44,0,
5986,2023-05-16 08:29:00,0,1
5987,2023-05-03 23:07:05,0,1
5988,2022-12-08 16:05:48,0,2
5989,2022-12-20 11:51:14,0,3
5990,2022-11-27 11:43:31,0,1
5991,2023-08-04 03:31:33,0,
5992,2023-07-22 08:57:47,0,2
5993,2023-09-14 15:17:50,0,3
5994,2022-11-10 21:12:52,0,
5995,2022-12-10 14:06:07,0,3
5996,2022-12-30 02:26:39,0,2
5997,2023-05-06 20:08:13,0,2
5998,2023-07-13 17:24:51,0,1
5999,2023-08-13 15:18:50,0,2
6000,2022-11-09 09:32:37,0,3
6001,2023-09-29 12:57:15,0,2
6002,2023-01-26 00:31:05,0,2
6003,2023-07-09 01:20:42,0,1
6004,2023-08-27 19:54:49,0,2
6005,2023-07-20 19:40:42,0,
6006,2023-06-24 13:07:26,0,3
6007,2023-05-07 21:04:35,0,3
6008,2023-03-28 22:37:33,0,
6009,2023-08-20 16:17:41,0,3
6010,2022-12-14 16:33:17,0,1
6011,2023-03-30 08:30:50,0,3
6012,2023-08-13 10:59:55,0,1
6013,2023-07-21 00:52:44,0,
6014,2023-04-16 15:32:04,0,
6015,2023-04-09 20:37:02,0,1
6016,2023-06-23 09:32:46,0,1
6017,2023-01-07 21:26:47,0,1
6018,2023-05-10 18:22:40,0,1
6019,2023-06-11 11:29:11,0,2
6020,2023-08-06 03:21:10,0,3
6021,2023-07-30 10:15:56,0,2
6022,2023-02-02 09:06:09,0,1
6023,2023-06-22 09:28:47,0,2
6024,2022-12-01 17:25:51,0,1
6025,2023-07-12 06:11:32,0,3
6026,2023-03-31 05:59:51,0,
6027,2023-04-15 09:21:23,0,3
6028,2023-04-24 14:23:42,0,2
6029,2022-12-11 09:11:19,0,2
6030,2023-02-10 19:16:33,0,
6031,2022-12-09 23:24:30,0,2
6032,2023-04-04 07:15:11,0,1
6033,2023-02-03 14:30:47,0,3
6034,2023-04-26 05:31:02,0,3
6035,2023-05-10 03:27:23,0,1
6036,2023-09-01 06:40:19,0,3
6037,2023-03-11 07:33:25,0,2
6038,2023-07-23 02:49:09,0,3
6039,2023-03-30 11:59:29,0,2
6040,2023-01-04 09:41:18,0,
6041,2023-08-11 02:09:09,0,2
6042,2023-06-14 00:28:40,0,3
6043,2023-01-30 18:31:28,0,3
6044,2022-12-30 20:42:18,0,1
6045,2022-12-02 22:31:27,0,2
6046,2023-04-05 07:11:22,0,1
6047,2023-08-31 07:38:07,0,2
6048,2022-11-26 15:52:00,0,
6049,2023-05-12 04:24:02,0,2
6050,2023-01-11 04:30:24,0,1
6051,2023-02-18 15:12:57,0,
6052,2023-07-27 03:50:33,0,
6053,2023-04-01 03:32:40,0,1
6054,2022-12-13 20:57:54,0,2
6055,2023-07-14 12:37:26,0,2
6056,2023-09-17 16:49:05,0,1
6057,2023-07-04 07:20:13,0,
6058,2023-05-22 22:20:04,0,
6059,2023-01-22 19:58:38,0,2
6060,2022-11-16 05:59:41,0,2
6061,2022-12-26 04:39:49,0,1
6062,2023-09-30 14:10:41,0,3
6063,2023-08-11 12:02:14,0,3
6064,2023-08-21 15:03:42,0,
6065,2023-10-03 10:05:31,0,2
6066,2023-01-22 19:21:11,0,1
6067,2023-09-21 01:13:04,0,1
6068,2023-08-21 02:43:51,0,3
6069,2023-08-07 14:59:06,0,3
6070,2023-05-01 19:37:24,0,1
6071,2023-08-11 02:06:56,0,2
6072,2023-10-25 21:27:52,0,3
6073,2023-02-21 00:58:25,0,
6074,2022-11-29 15:47:39,0,3
6075,2022-11-08 12:20:01,0,
6076,2023-02-26 00:18:29,0,1
6077,2023-07-16 21:30:49,0,3
6078,2023-07-01 23:20:07,0,1
6079,2023-05-20 05:44:45,0,2
6080,2023-06-24 11:42:29,0,2
6081,2022-11-09 08:52:12,0,2
6082,2023-06-07 03:07:43,0,1
6083,2023-07-04 11:30:08,0,3
6084,2023-01-28 20:21:04,0,3
6085,2023-06-22 12:20:28,0,
6086,2023-05-25 11:52:33,0,2
6087,2023-03-04 07:36:46,0,3
6088,2023-01-07 07:31:55,0,1
6089,2023-07-04 20:38:49,0,
6090,2023-02-25 02:51:13,0,
6091,2023-06-02 18:21:20,0,1
6092,2023-04-02 14:24:05,0,
6093,2023-08-20 19:49:48,0,2
6094,2023-02-14 07:07:11,0,3
6095,2023-07-24 04:39:00,0,1
6096,2023-09-02 10:41:29,0,1
6097,2023-09-11 04:55:49,0,1
6098,2023-10-02 01:15:53,0,2
6099,2023-10-17 03:44:59,0,2
6100,2023-03-07 08:20:23,0,1
6101,2022-11-07 05:04:11,0,1
6102,2023-05-26 18:21:02,0,3
6103,2023-02-08 05:35:10,0,3
6104,2023-05-09 08:32:22,0,3
6105,2022-11-24 14:22:31,0,2
6106,2023-09-09 02:49:12,0,3
6107,2022-12-28 18:54:42,0,1
6108,2023-02-12 19:10:38,0,2
6109,2023-06-04 20:32:41,0,1
6110,2022-11-14 14:54:54,0,
6111,2023-01-12 08:33:28,0,2
6112,2023-08-07 19:41:10,0,
6113,2022-12-24 10:29:45,0,1
6114,2023-10-12 08:46:17,0,
6115,2023-09-30 22:55:19,0,2
6116,2023-08-18 16:42:47,0,3
6117,2022-12-26 08:19:12,0,1
6118,2023-08-11 17:39:32,0,2
6119,2023-07-16 01:01:34,0,2
6120,2022-11-20 10:57:35,0,
6121,2023-08-29 18:45:54,0,2
6122,2023-02-27 05:26:16,0,3
6123,2023-01-05 18:23:53,0,3
6124,2023-03-08 05:15:27,0,1
6125,2023-05-14 11:26:14,0,
6126,2023-05-22 17:11:03,0,
6127,2023-08-13 17:45:59,0,1
6128,2023-03-26 01:46:14,0,1
6129,2023-09-04 21:02:28,0,
6130,2023-05-08 08:09:51,0,
6131,2023-10-01 15:08:05,0,
6132,2023-02-05 19:31:44,0,2
6133,2023-09-24 08:04:29,0,
6134,2023-07-23 02:00:21,0,1
6135,2023-10-04 10:08:46,0,2
6136,2023-10-21 15:23:19,0,
6137,2023-05-17 18:45:11,0,3
6138,2022-11-13 20:33:52,0,
6139,2023-04-02 14:09:18,0,3
6140,2023-06-11 03:29:54,0,1
6141,2023-10-24 17:53:40,0,3
6142,2023-07-27 18:44:33,0,1
6143,2023-08-06 00:11:13,0,
6144,2023-05-20 08:49:41,0,
6145,2023-01-12 21:24:45,0,1
6146,2023-10-10 21:30:57,0,1
6147,2023-05-05 08:45:41,0,
6148,2022-12-27 00:25:50,0,2
6149,2023-08-23 05:35:36,0,1
6150,2023-06-04 21:22:30,0,2
6151,2023-10-06 07:37:55,0,2
6152,2023-03-06 12:00:20,0,2
6153,2023-07-24 06:43:00,0,3
6154,2023-01-25 06:52:24,0,3
6155,2023-02-25 19:00:13,0,
6156,2023-04-18 08:38:09,0,3
6157,2023-08-24 22:34:29,0,2
6158,2023-06-09 13:13:43,0,1
6159,2023-02-23 16:29:34,0,
6160,2023-03-02 03:12:27,0,3
6161,2023-08-06 01:31:22,0,2
6162,2023-09-02 14:36:05,0,3
6163,2023-07-09 22:14:45,0,3
6164,2023-05-20 23:30:31,0,3
6165,2023-05-13 22:28:54,0,
6166,2022-12-16 21:19:16,0,
6167,2023-10-04 15:45:05,0,2
6168,2023-10-14 01:40:47,0,3
6169,2022-11-17 06:26:25,0,2
6170,2023-08-31 18:35:04,0,2
6171,2022-11-17 22:42:53,0,
6172,2023-02-01 17:21:56,0,2
6173,2023-01-19 05:43:15,0,
6174,2023-04-20 01:22:14,0,3
6175,2023-01-12 08:22:57,0,
6176,2023-09-13 10:24:23,0,
6177,2022-12-31 07:34:11,0,2
6178,2023-01-31 21:40:23,0,
6179,2023-05-08 11:39:50,0,3
6180,2023-01-14 08:08:25,0,3
6181,2023-04-30 18:11:58,0,1
6182,2023-03-25 12:55:29,0,3
6183,2023-08-19 03:48:25,0,3
6184,2023-04-26 08:56:28,0,1
6185,2023-08-05 21:24:51,0,3
6186,2023-02-01 07:23:12,0,
6187,2023-01-09 15:57:06,0,3
6188,2022-11-08 21:52:20,0,1
6189,2023-05-27 13:07:15,0,1
6190,2023-07-20 19:06:51,0,2
6191,2023-05-27 23:34:39,0,
6192,2023-02-16 18:54:03,0,1
6193,2023-05-24 00:08:48,0,1
6194,2023-02-16 20:09:53,0,
6195,2023-01-04 17:12:30,0,2
6196,2023-01-04 03:28:46,0,1
6197,2023-06-30 00:42:28,0,
6198,2022-11-12 04:35:45,0,1
6199,2023-07-16 20:39:43,0,1
6200,2023-10-08 01:02:08,0,3
6201,2023-01-21 02:28:17,0,3
6202,2023-10-19 10:41:02,0,2
6203,2023-06-23 19:26:08,0,
6204,2023-06-15 11:44:35,0,1
6205,2023-04-18 17:44:47,0,1
6206,2023-08-16 18:20:06,0,
6207,2023-01-24 00:42:07,0,3
6208,2023-03-20 04:40:11,0,2
6209,2022-12-14 06:48:15,0,3
6210,2023-08-01 09:28:53,0,
6211,2023-05-28 11:33:54,0,1
6212,2023-06-05 23:53:03,0,3
6213,2023-05-08 22:50:50,0,3
6214,2023-01-28 05:10:29,0,2
6215,2023-09-13 13:52:28,0,2
6216,2023-03-23 16:37:22,0,3
6217,2023-05-03 04:46:34,0,3
6218,2023-01-01 17:11:05,0,2
6219,2023-02-21 02:21:49,0,
6220,2023-10-16 15:41:05,0,3
6221,2023-01-06 20:46:05,0,2
6222,2023-07-13 10:58:23,0,1
6223,2022-12-13 01:40:05,0,
6224,2022-12-05 00:03:03,0,
6225,2023-06-12 10:17:07,0,2
6226,2022-12-02 04:36:43,0,
6227,2023-05-13 07:25:22,0,2
6228,2022-12-22 16:00:26,0,
6229,2023-01-11 14:42:13,0,
6230,2023-07-03 11:36:47,0,2
6231,2022-12-28 07:13:46,0,1
6232,2022-11-07 05:08:17,0,
6233,2023-09-05 06:13:28,0,
6234,2022-11-27 16:20:21,0,2
6235,2023-09-24 13:01:45,0,1
6236,2023-08-23 20:33:02,0,
6237,2023-04-10 06:53:29,0,
6238,2023-06-22 19:42:34,0,3
6239,2023-03-20 12:47:33,0,1
6240,2023-10-19 20:46:18,0,
6241,2023-07-18 20:47:16,0,2
6242,2023-10-22 05:15:48,0,1
6243,2023-10-18 08:15:42,0,3
6244,2023-02-16 06:20:18,0,2
6245,2022-12-13 19:31:45,0,2
6246,2023-06-30 05:40:25,0,2
6247,2023-03-30 09:40:34,0,1
6248,2023-05-16 12:46:40,0,3
6249,2023-09-04 02:36:51,0,3
6250,2023-01-16 04:52:22,0,1
6251,2023-10-20 11:42:30,0,1
6252,2023-09-07 12:34:49,0,1
6253,2023-10-16 07:50:23,0,2
6254,2023-04-30 21:31:58,0,3
6255,2022-12-09 02:33:52,0,
6256,2023-02-19 10:50:39,0,1
6257,2023-02-15 11:29:09,0,3
6258,2023-04-02 12:12:36,0,1
6259,2022-12-13 14:13:41,0,2
6260,2023-09-05 07:06:40,0,1
6261,2023-05-02 12:09:13,0,3
6262,2023-08-07 11:17:23,0,1
6263,2023-04-26 23:25:19,0,
6264,2023-08-24 00:28:42,0,2
6265,2023-08-15 12:03:28,0,1
6266,2023-03-10 01:22:28,0,1
6267,2023-09-26 09:14:21,0,2
6268,2023-02-23 20:47:25,0,3
6269,2023-03-04 01:25:44,0,1
6270,2022-12-09 23:27:02,0,
6271,2023-07-09 17:02:18,0,1
6272,2023-06-25 10:51:18,0,
6273,2023-10-13 12:43:13,0,2
6274,2022-11-23 19:37:03,0,3
6275,2023-06-19 21:49:34,0,
6276,2023-05-22 14:58:40,0,3
6277,2023-01-22 01:58:25,0,3
6278,2023-03-02 16:06:42,0,2
6279,2023-06-26 04:16:59,0,3
6280,2023-09-10 23:36:01,0,2
6281,2023-01-03 21:08:02,0,3
6282,2023-06-22 10:46:22,0,
6283,2023-01-02 12:33:48,0,1
6284,2022-12-29 16:56:57,0,1
6285,2023-04-07 10:20:54,0,1
6286,2023-05-14 16:33:20,0,3
6287,2022-12-09 04:12:16,0,3
6288,2023-08-29 19:09:02,0,
6289,2023-02-02 05:26:46,0,3
6290,2023-02-13 12:51:53,0,
6291,2023-08-23 18:20:15,0,
6292,2023-01-27 09:15:53,0,
6293,2023-09-08 05:11:48,0,2
6294,2023-05-03 15:57:34,0,
6295,2023-06-07 14:57:36,0,3
6296,2023-01-31 13:59:20,0,2
6297,2023-04-25 01:05:54,0,1
6298,2023-06-07 21:55:54,0,1
6299,2023-06-11 07:00:39,0,2
6300,2023-08-07 07:47:55,0,3
6301,2022-11-29 03:03:15,0,2
6302,2023-02-19 21:01:26,0,3
6303,2023-01-15 22:25:32,0,
6304,2023-02-13 17:09:13,0,2
6305,2023-08-23 22:58:26,0,3
6306,2022-11-12 08:09:48,0,3
6307,2022-11-30 06:23:20,0,2
6308,2023-05-29 18:35:27,0,2
6309,2023-10-25 22:27:34,0,2
6310,2022-12-15 22:14:49,0,
6311,2023-07-03 02:40:17,0,3
6312,2022-12-22 10:50:11,0,2
6313,2022-11-18 21:26:31,0,2
6314,2023-05-11 09:09:24,0,
6315,2023-10-13 08:45:54,0,1
6316,2023-03-05 14:19:25,0,1
6317,2023-08-08 08:52:40,0,
6318,2022-11-23 07:44:40,0,1
6319,2022-12-13 23:30:57,0,1
6320,2023-04-09 13:50:40,0,1
6321,2022-12-01 21:28:44,0,2
6322,2023-06-04 15:09:27,0,3
6323,2023-02-28 22:54:55,0,3
6324,2023-03-23 03:44:49,0,
6325,2023-02-14 04:15:24,0,1
6326,2023-02-15 21:34:59,0,3
6327,2023-06-21 20:57:52,0,3
6328,2022-11-26 21:32:47,0,3
6329,2023-01-25 22:47:57,0,1
6330,2023-09-21 15:35:23,0,1
6331,2023-01-02 16:16:40,0,1
6332,2023-10-11 21:50:28,0,3
6333,2023-07-03 15:10:10,0,3
6334,2023-03-18 09:43:54,0,3
6335,2023-06-06 16:04:53,0,
6336,2022-11-11 04:45:45,0,1
6337,2023-08-26 07:35:36,0,3
6338,2023-05-21 01:31:26,0,
6339,2023-04-25 01:15:42,0,2
6340,2023-04-20 16:02:40,0,
6341,2023-10-12 12:04:52,0,2
6342,2023-05-08 01:07:50,0,
6343,2022-12-30 13:11:55,0,
6344,2023-04-09 05:18:19,0,3
6345,2023-08-20 05:53:24,0,3
6346,2023-05-07 22:04:40,0,2
6347,2023-04-10 08:28:35,0,3
6348,2023-08-25 12:16:26,0,
6349,2023-03-03 19:29:57,0,1
6350,2022-12-17 15:49:21,0,3
6351,2022-11-07 11:44:57,0,3
6352,2023-05-17 16:49:19,0,2
6353,2023-02-13 06:46:39,0,2
6354,2022-11-21 16:17:07,0,
6355,2023-02-18 02:00:22,0,1
6356,2023-10-27 03:01:11,0,1
6357,2023-06-23 11:23:36,0,1
6358,2023-03-23 16:46:03,0,1
6359,2022-12-04 01:11:47,0,
6360,2023-01-23 09:46:35,0,2
6361,2023-10-03 17:13:18,0,2
6362,2023-06-10 04:08:58,0,3
6363,2023-05-25 17:00:24,0,
6364,2023-04-08 00:23:02,0,
6365,2023-03-27 10:25:34,0,3
6366,2023-01-28 19:11:07,0,1
6367,2023-10-07 23:05:50,0,3
6368,2023-05-03 12:34:10,0,1
6369,2023-01-28 21:53:14,0,1
6370,2022-11-18 19:54:20,0,2
6371,2023-05-28 04:39:27,0,
6372,2023-09-30 06:24:37,0,3
6373,2023-04-19 02:18:37,0,3
6374,2022-10-31 21:37:07,0,
6375,2023-06-02 03:47:15,0,1
6376,2023-02-19 14:44:32,0,3
6377,2023-09-15 11:34:28,0,1
6378,2022-10-31 17:49:02,0,3
6379,2023-02-16 20:34:30,0,1
6380,2022-12-04 01:34:59,0,
6381,2023-06-06 14:04:50,0,3
6382,2023-09-02 16:56:02,0,2
6383,2023-02-20 19:49:45,0,1
6384,2023-05-30 11:24:07,0,2
6385,2022-12-29 15:23:40,0,
6386,2023-02-16 22:00:34,0,1
6387,2023-01-14 07:05:24,0,
6388,2023-09-19 21:31:36,0,3
6389,2023-10-08 01:00:09,0,1
6390,2023-06-06 05:27:25,0,2
6391,2023-09-16 01:54:55,0,1
6392,2023-01-26 01:21:28,0,
6393,2023-01-21 12:43:52,0,
6394,2023-03-25 19:34:15,0,
6395,2022-12-14 18:19:29,0,1
6396,2023-10-02 17:26:41,0,2
6397,2023-03-08 05:15:54,0,2
6398,2022-11-08 18:55:46,0,1
6399,2022-11-26 00:22:20,0,3
6400,2022-12-30 02:34:12,0,1
6401,2023-05-30 07:48:52,0,
6402,2023-04-12 00:33:09,0,3
